color,species,total_length_(cm),total_weight_(g),defect,image
Medium,Loligo,10.3,50.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/bce8b79c-9e3c-4877-8b91-38c7be980ba7.jpg
Light,Loligo,11.2,56.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/2625c150-e323-4c7c-b79e-7229e17c209c.jpg
Light,Loligo,11.6,66.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/0bd19c52-637d-4a24-b481-b63329152117.jpg
Light,Loligo,13.3,103.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/77bf43b2-d0df-4aff-9e18-f8f5125f935e.jpg
Medium,Loligo,15.5,119.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/54671006-403e-42c7-843b-21684de59ff9.jpg
Dark,Loligo,12.3,88.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/2e670293-a4f3-4eee-b468-d1794bd521d2.jpg
Medium,Loligo,14.2,97.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/bc099842-d1ab-4c78-beb1-ac2ad1a2998a.jpg
Dark,Loligo,11.5,66.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/d0980ebb-e608-48f5-8ded-29b1af4cc041.jpg
Light,Loligo,10.7,43.0,"['Headless', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/7a5bda81-7cce-40fa-a70b-8b27fab90f94.jpg
Medium,Loligo,11.0,73.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/0f62618a-3ee8-43a5-b487-c32c8adb9ff3.jpg
Light,Loligo,11.5,61.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/a1e11d2f-cfab-4b3c-8e21-6a82bd867f5c.jpg
Dark,Loligo,9.8,47.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/9a7bfe2f-9fd7-49f6-834f-807f66920559.jpg
Medium,Loligo,7.0,25.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/1f544567-3ad6-42b4-9fef-e53fcaa77a7a.jpg
Medium,Loligo,12.1,78.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/2a534352-d5a5-4d12-8aaf-02dce4bc4adb.jpg
Light,Loligo,11.8,76.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/43e0ad9a-4d1b-47e3-b9f6-78f3b5b6be7b.jpg
Light,Loligo,12.0,69.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/c39f8688-2c4a-4a5f-b89b-a0512f6ecdc9.jpg
Light,Loligo,11.2,68.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/d07ab5b3-19ab-406b-bbda-d664ac018283.jpg
Medium,Loligo,11.0,64.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/a74f7765-1db5-4c02-83bf-3ecfc342e110.jpg
Light,Loligo,15.2,117.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/6794a151-612d-4fe2-ba6e-98ad4bed13ba.jpg
Light,Loligo,10.0,51.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/b2bc72a4-7eb1-404a-b8cf-3a26d5aa584d.jpg
Light,Loligo,11.5,64.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/7ea4dc73-fac2-4e81-b1c1-420b380b1c04.jpg
Light,Loligo,7.0,20.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/b05cff25-2bea-40cd-b226-16f1a7d04ced.jpg
Light,Loligo,15.0,118.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/384eb2d4-3964-468d-a28f-4f20a7d2129f.jpg
Medium,Loligo,13.3,104.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/9fdbbabf-b1f5-4d57-b927-c72cbadc4b62.jpg
Light,Loligo,13.5,93.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/57d4216c-956d-40fe-8843-9a4d7a28fa7d.jpg
Light,Loligo,13.5,86.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/32924d93-069f-4087-bfbb-b4a37f352c23.jpg
Light,Loligo,11.0,66.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/35e61cdf-7401-42e5-8e64-01f4ef2b958f.jpg
Light,Loligo,14.5,88.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/aba4e265-f54f-492d-bbe3-345cca120d69.jpg
Medium,Loligo,15.5,129.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/d577e589-2064-4eb2-a8dd-373163b9309b.jpg
Medium,Loligo,11.0,53.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/c94ee9da-e489-4634-8c83-f3fea33c597e.jpg
Medium,Loligo,16.0,119.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/1dcc7f08-eff8-4568-bd79-da0357b00abb.jpg
Medium,Loligo,11.0,64.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/4ead095f-0e2d-4869-b6c1-e16b52e845d5.jpg
Medium,Loligo,10.5,58.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/ca0933c9-51cc-4162-861b-a11acc3e3e3c.jpg
Dark,Loligo,10.0,50.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/d96dd03c-c4ef-4a9e-9580-9cc8fa002aea.jpg
Dark,Loligo,8.5,20.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/c87c02eb-d740-457c-a31a-c677fed298cd.jpg
Medium,Loligo,14.0,54.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/6751bee3-0a21-4bdf-ac40-f2247732cc10.jpg
Medium,Loligo,15.0,122.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/b93a13ac-45f6-4747-8e96-a67b0f0bc4b6.jpg
Medium,Loligo,14.5,91.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/8a67222d-d0e7-447d-b5a9-b2eae8676eb8.jpg
Medium,Loligo,8.0,31.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/7189948b-80ac-43d0-ad3e-8467c9775397.jpg
Medium,Loligo,12.0,58.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/da422bd0-3f4a-4b55-86f5-9686d4adb1be.jpg
Light,Loligo,12.5,91.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/fa96c011-e33e-4cfc-92d2-fd5b4f094515.jpg
Light,Loligo,16.0,112.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/c4a586e8-c0c4-462f-82e6-6682868a6f74.jpg
Dark,Loligo,9.0,34.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/caeec960-d530-4021-9cf4-ccd97d469971.jpg
Dark,Loligo,7.0,25.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/6e5287a0-3ab0-4b3c-9316-dfaf1957725e.jpg
Medium,Loligo,8.0,31.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/ab0aeeab-099e-4d56-8e51-bf28cfce2dc4.jpg
Medium,Loligo,10.5,35.0,"['Headless', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/3e3a3cd2-f860-4979-b7ca-7c1e2c3ba448.jpg
Medium,Loligo,7.0,18.0,"['Headless', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/e131f58a-0a7e-4e25-8457-b3852ea25636.jpg
Medium,Loligo,6.0,11.0,"['Whole', 'Partial Tube']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/6da54288-1144-448b-b900-a94e34d262ba.jpg
Medium,Loligo,8.0,30.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/325e011d-d1f2-46f5-a1d2-7fa5df022c02.jpg
Dark,Loligo,8.0,32.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/b61ac772-9de4-41e5-aa93-d0bc79e41ef8.jpg
Dark,Loligo,8.0,34.0,"['Whole', 'Partial Tube']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/0b1a11e0-86de-4110-b68a-b7f9a1a45ee1.jpg
Medium,Loligo,6.0,16.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/fd2beed4-a09f-43f4-a564-2c88d50938c0.jpg
Dark,Loligo,8.0,36.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/afa83493-a3ec-411a-8a7f-91822d0d8be6.jpg
Medium,Loligo,6.0,13.0,"['Partial Tube', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/76e75661-7b3c-4ea2-8aa0-0024ec132535.jpg
Medium,Loligo,8.0,25.0,"['Headless', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/880e5d23-487c-4243-97e1-a351d0035eff.jpg
Dark,Loligo,6.0,18.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/4330e898-726f-45f5-aa4d-b5577b555616.jpg
Medium,Loligo,8.0,27.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/8b276795-1747-457e-85bd-655270840849.jpg
Medium,Loligo,8.0,34.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/95ef4887-d2b6-491b-a61c-0576b2c9d1d6.jpg
Medium,Loligo,7.5,31.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/a56db688-f07b-4388-9e70-460a710648a7.jpg
Medium,Loligo,7.5,16.0,"['Headless', 'Partial Tube', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/d3df9180-56e8-4752-b3fa-9e2397b33248.jpg
Medium,Loligo,6.0,14.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/5f355bd3-330c-45be-8694-8b1f8e030564.jpg
Medium,Loligo,8.0,27.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/637d521a-9009-4103-bd3e-51a33ea14c5a.jpg
Medium,Loligo,6.5,15.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/a05c1a6a-55a6-487e-9846-7771d733e154.jpg
Medium,Loligo,8.0,31.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/784d845a-9449-4ede-9ff3-e026efe0c530.jpg
Medium,Loligo,9.0,30.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/aff2e0ba-009a-4999-b141-776baa8f5da1.jpg
Medium,Loligo,9.0,36.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/ddee3b25-d79f-40a0-84ee-5da01fd62bbf.jpg
Dark,Loligo,8.0,26.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/d391a0a7-61ba-4853-8442-0a4b8949e7a5.jpg
Medium,Loligo,7.0,17.0,"['Headless', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/2e0cde21-8801-4334-ae8b-182911e66cc1.jpg
Dark,Loligo,8.0,36.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/9f473575-1c30-438c-8471-7f52994b8587.jpg
Dark,Loligo,9.0,35.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/4342726d-a862-4b93-af89-1079e51048f7.jpg
Medium,Loligo,12.0,34.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/0b36aef7-bb8e-41b3-9666-f76d4528581f.jpg
Dark,Loligo,7.0,12.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/dfac5e03-205a-42bb-b9dd-89cea3e194b7.jpg
Dark,Loligo,6.5,9.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/d389fdcd-6d76-438c-bf29-9989bdc89a21.jpg
Dark,Loligo,8.0,14.0,"['Skinless', 'Whole']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/0bbca109-1eef-4fb3-9b3d-9e39347d8a2b.jpg
Medium,Loligo,6.5,9.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/40b88c05-4e69-452d-904f-d00d2afe5c07.jpg
Medium,Loligo,7.0,13.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/abef138d-1958-4abf-adff-88b0993cfaea.jpg
Medium,Loligo,6.5,8.0,"['Headless', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/6e3cbcf8-2992-4f5d-8af2-6afa986f7fa3.jpg
Medium,Loligo,7.0,10.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/a02064e9-070b-4e1f-9da7-abe48a254c14.jpg
Medium,Loligo,8.0,13.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/cab6642d-5d53-4ff4-b5a5-98de1eef7a9a.jpg
Medium,Loligo,9.0,18.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/684e86bd-5317-4d78-ae1a-7cafecb2eacc.jpg
Dark,Loligo,7.5,12.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/08887ff4-8bfe-4245-b908-d04d95b84672.jpg
Light,Loligo,5.0,4.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/dc49ac7c-750a-4e86-acfa-e540f414d292.jpg
Light,Loligo,6.5,10.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/cac2ebca-6f3e-4e1e-bc55-744e7b2d5b49.jpg
Medium,Loligo,6.5,7.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/5b97f575-ebea-4937-b87d-8aba94076d04.jpg
Medium,Loligo,5.5,5.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/84b71bd0-b40d-4614-9386-04689320a4f9.jpg
Light,Loligo,6.5,8.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/5363f543-e425-42e0-8225-fec52bf989b5.jpg
Medium,Loligo,9.0,18.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/16d0fdfb-ccea-4531-a16a-d174984cfa0a.jpg
Medium,Loligo,7.0,10.0,"['Partial Tube', 'Headless', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/8b6820cd-5d72-4516-b5aa-ac1ab3bed2c2.jpg
Medium,Loligo,7.5,8.0,"['Headless', 'Partial Tube', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/aa43b0fe-309f-4aa4-a5c2-c978fd4c9fe1.jpg
Medium,Loligo,8.0,19.0,"['Headless', 'Partial Tube', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/69bed9ef-6fbf-4509-bcd1-7b7dcb0481c2.jpg
Medium,Loligo,9.0,35.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/b3380568-d38a-45c1-bc5d-829e75c7f204.jpg
Medium,Loligo,10.5,40.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/14be5d45-346b-4972-a664-a1cb4abcdc26.jpg
Dark,Loligo,9.5,40.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/85d8d003-2fc7-4e31-ae3a-d141506ef1f1.jpg
Medium,Loligo,8.5,34.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/912f1738-6261-40ab-9e60-8671b86754ec.jpg
Dark,Loligo,8.0,28.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/9bd081ff-cd1f-4e4f-af99-998064c53253.jpg
Medium,Loligo,12.0,69.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/0e410d0f-63ec-4d21-b66b-08dd36dd2fe7.jpg
Medium,Loligo,9.8,39.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/8829b612-4f64-4198-8300-d3f3086584b3.jpg
Light,Loligo,12.0,80.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/d74ea1c7-8f45-4d1e-94bc-89cffb32d5d5.jpg
Dark,Loligo,10.0,50.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/1945a421-971b-47cc-965d-74733dbb2ca2.jpg
Dark,Loligo,9.2,42.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/f47d35b4-a19b-4244-92a9-0fff6d0caa0b.jpg
Light,Loligo,13.1,90.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/c9840f26-b9d6-4548-84ac-30ad8e3b9928.jpg
Dark,Loligo,9.0,20.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/88c2f4f8-d258-4cfc-be34-ac92c366cb7a.jpg
Medium,Loligo,8.1,30.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/33fc9c6a-589a-46d0-8493-e9982ced75d4.jpg
Medium,Loligo,10.0,50.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/7c4b3abe-5f38-46a2-92bc-c56a96b9b7c3.jpg
Dark,Loligo,6.3,15.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/a5832e7c-8501-4f30-9bff-e7c361bf1a62.jpg
Medium,Loligo,8.5,20.0,"['Headless', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/f1332458-0eb0-4180-b6c9-0d86615a8ea3.jpg
Dark,Loligo,6.3,9.0,"['Partial Tube', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/2e75a8a4-881c-4dfe-9418-d375f99103ed.jpg
Light,Loligo,5.0,6.0,"['Skinless', 'Partial Tube']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/54d12293-89c5-42f6-9166-c794a0d76a25.jpg
Dark,Loligo,7.6,30.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/391da846-ad17-47cf-850d-548784bab1da.jpg
Medium,Loligo,7.0,10.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/eebffab8-dea8-4ece-99ce-44d2562332be.jpg
Dark,Loligo,8.0,30.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/ac2b7d41-451b-485a-afd2-6f6e4dd63898.jpg
Medium,Loligo,9.5,40.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/6f8d0cfe-566f-4cbd-95b1-fa23df36a6b2.jpg
Light,Loligo,10.0,50.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/a13fbf1e-2c96-421e-9006-3a4713e26125.jpg
Light,Loligo,9.0,30.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/f8f76a3d-f000-4b0a-979a-bd7abd34d926.jpg
Light,Loligo,9.0,30.0,"['Whole', 'Skinless']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/05f12f72-e7ea-40cc-80d9-939a4a8796fb.jpg
Medium,Loligo,23.2,172.0,"['Headless', 'Partial Tube']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/6d4baf71-92d9-47f5-be3d-3257afe48824.jpg
Light,lllex,16.3,173.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/0cf0fa9e-34d0-4e49-85f8-a4fe28691b1a.jpg
Light,lllex,6.2,12.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/2/tallyvision_qc/a0558f2c-d399-458d-8cb9-11c901801ef6.jpg
Dark,lllex,6.2,23.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/1/tallyvision_qc/5246cf78-f6a3-4271-b431-a617e1f0e8c9.jpg
Light,lllex,5.0,11.0,['Whole'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/1/tallyvision_qc/92855f4e-5c3d-4af4-88bd-75990459fd39.jpg
Medium,lllex,6.2,22.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/1/tallyvision_qc/8fe8ff26-1bdb-4845-bd8d-b1cad35ce653.jpg
Medium,Loligo,16.2,162.0,['Headless'],https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/1/tallyvision_qc/8814ff28-9443-4cde-aa75-1abecaa53262.jpg
Dark,Loligo,16.2,173.0,"['Whole', 'Headless', 'Partial Tube']",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/1/tallyvision_qc/3b19e379-b5d8-4a88-a59b-57db277ccd04.jpg
